18,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
18,5,571.75,119.24,267.83000000000004,115.42999999999999,1,1,1.0
18,6,0.0,166.4,97.6,114.6,1,1,1.0
19,2,303.74,1.35,400.81999999999994,111.16000000000001,1,1,1.0
19,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
19,5,545.6,113.3,253.60000000000002,107.89999999999999,1,1,1.0
19,6,0.0,169.8,117.8,123.0,1,1,1.0
20,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
20,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
20,5,506.9,108.2,251.04000000000008,103.74,1,1,1.0
20,6,0.0,179.9,143.91,127.22,1,1,1.0
21,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
21,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
21,5,477.4,105.7,240.12,99.49999999999999,1,1,1.0
21,6,0.0,187.5,168.3,134.8,1,1,1.0
22,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
22,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
22,5,447.1,98.12,234.20999999999992,97.78,1,1,1.0
22,6,0.8,197.6,198.66,138.17,1,1,1.0
23,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
23,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
23,5,422.7,94.8,213.13000000000005,94.36,1,1,1.0
23,6,13.4,206.0,215.53,147.45999999999998,1,1,1.0
24,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
24,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
24,5,397.4,93.1,204.75,86.80000000000001,1,1,1.0
24,6,33.6,216.1,232.39000000000001,156.73,1,1,1.0
25,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
25,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
25,5,369.61,87.2,204.75,86.8,1,1,1.0
25,6,53.0,226.2,253.41000000000003,161.78000000000003,1,1,1.0
26,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
26,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
26,5,350.2,84.7,190.46999999999997,81.71999999999998,1,1,1.0
26,6,79.9,239.7,261.03,170.18,1,1,1.0
27,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
27,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
27,5,326.62,79.65,190.47000000000003,81.72,1,1,1.0
27,6,107.7,248.1,287.13,188.72,1,1,1.0
28,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
28,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
28,5,305.6,75.4,179.48999999999995,80.07999999999998,1,1,1.0
28,6,140.5,259.9,298.12,201.35000000000002,1,1,1.0
29,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
29,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
29,5,285.4,71.2,171.90000000000003,78.38000000000001,1,1,1.0
29,6,173.3,275.1,322.58,213.92999999999995,1,1,1.0
29,7,912.0,173.98,48.0,82.52000000000001,1,1,1.0
30,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
30,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
30,5,262.66,68.67,171.90999999999997,78.39,1,1,1.0
30,6,207.0,291.9,355.40999999999997,228.29000000000008,1,1,1.0
30,7,863.2,173.98,96.79999999999995,82.52000000000001,1,1,1.0
31,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
31,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
31,5,243.29,61.94,171.91,78.38,1,1,1.0
31,6,253.3,300.3,380.68,238.42000000000002,1,1,1.0
31,7,808.5,152.1,151.5,104.4,1,1,1.0
32,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
32,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
32,5,227.3,60.25,163.47999999999996,73.25,1,1,1.0
32,6,290.4,327.2,426.95000000000005,212.8,1,1,1.0
32,7,771.4,135.3,188.60000000000002,121.19999999999999,1,1,1.0
33,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
33,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
33,5,207.1,58.6,157.57000000000002,72.37,1,1,1.0
33,6,346.0,341.5,426.92999999999995,198.5,1,1,1.0
33,7,725.1,128.6,234.89999999999998,119.5,1,1,1.0
34,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
34,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
34,5,191.1,52.71,149.15,72.37,1,1,1.0
34,6,399.9,365.9,434.5,173.26,1,1,1.0
34,7,678.78,112.6,265.22,122.9,1,1,1.0
35,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
35,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
35,5,175.94,50.18,149.14999999999998,72.37,1,1,1.0
35,6,469.8,388.6,443.75999999999993,151.39999999999998,1,1,1.0
35,7,643.4,112.6,247.55000000000007,111.11000000000001,1,1,1.0
36,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
36,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
36,5,163.3,51.0,139.89999999999998,67.34,1,1,1.0
36,6,543.0,415.6,405.08000000000004,124.39999999999998,1,1,1.0
36,7,606.3,105.9,240.0200000000001,106.01999999999998,1,1,1.0
37,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
37,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
37,5,152.4,51.0,133.96,63.97,1,1,1.0
37,6,623.0,447.6,337.0,92.39999999999998,1,1,1.0
37,7,574.3,100.0,229.91000000000008,103.5,1,1,1.0
38,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
38,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
38,5,138.9,49.3,128.92999999999998,60.620000000000005,1,1,1.0
38,6,709.7,481.3,250.29999999999995,58.69999999999999,1,1,1.0
38,7,540.6,93.3,220.65999999999997,96.73,1,1,1.0
39,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
39,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
39,5,124.6,45.9,123.86000000000001,60.65,1,1,1.0
39,6,838.5,518.4,121.5,21.600000000000023,1,1,1.0
39,7,507.8,89.9,216.41000000000003,95.07,1,1,1.0
40,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
40,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
40,5,112.0,42.5,119.62,59.0,1,1,1.0
40,7,480.9,82.3,201.21000000000004,92.57000000000001,1,1,1.0
41,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
41,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
41,5,99.37,42.5,119.62,59.0,1,1,1.0
41,7,448.1,77.2,196.94999999999993,89.24999999999999,1,1,1.0
42,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
42,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
42,5,85.05,39.13,119.61999999999999,58.99999999999999,1,1,1.0
42,7,416.94,71.31,196.95999999999998,89.24000000000001,1,1,1.0
43,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
43,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
43,5,71.58,36.6,119.61999999999999,58.99999999999999,1,1,1.0
43,7,393.4,67.94,191.01999999999998,86.75999999999999,1,1,1.0
44,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
44,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
44,5,58.95,33.24,119.61999999999999,58.99999999999999,1,1,1.0
44,7,369.0,66.3,178.37,81.66000000000001,1,1,1.0
45,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
45,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
45,5,45.47,33.24,119.62,58.99999999999999,1,1,1.0
45,7,344.6,61.2,172.44999999999993,81.71,1,1,1.0
46,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
46,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
46,5,39.6,31.6,111.18,57.27,1,1,1.0
46,7,320.2,56.1,168.22000000000003,80.92000000000002,1,1,1.0
47,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
47,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
47,5,26.97,29.07,111.16999999999999,57.27,1,1,1.0
47,7,304.2,56.1,157.28000000000003,77.55000000000001,1,1,1.0
48,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
48,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
48,5,19.4,27.36,104.43,56.459999999999994,1,1,1.0
48,7,278.94,50.21,157.26999999999998,77.53999999999999,1,1,1.0
49,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
49,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
49,5,9.29,25.67,104.43,56.459999999999994,1,1,1.0
49,7,257.88,46.84,157.28000000000003,77.53999999999999,1,1,1.0
50,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
50,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
50,5,1.72,24.83,100.18,53.97,1,1,1.0
50,7,240.2,42.63,157.28000000000003,77.53999999999999,1,1,1.0
51,2,303.18,1.35,400.82,111.16000000000001,1,1,0.0
51,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
51,5,0.0,23.99,89.3,54.010000000000005,1,1,1.0
51,7,224.2,40.1,142.10000000000002,76.69999999999999,1,1,1.0
52,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
52,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
52,5,0.0,19.8,78.4,50.60000000000001,1,1,1.0
52,7,204.83,35.89,142.1,76.7,1,1,1.0
53,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
53,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
53,5,0.0,19.8,70.8,49.8,1,1,1.0
53,7,192.2,36.7,131.99,70.0,1,1,1.0
54,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
54,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
54,5,0.0,19.8,64.9,47.3,1,1,1.0
54,7,177.0,37.5,124.45999999999998,64.15,1,1,1.0
55,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
55,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
55,5,0.0,19.8,53.1,45.60000000000001,1,1,1.0
55,7,161.8,36.7,122.82,62.42,1,1,1.0
56,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
56,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
56,5,0.0,19.8,43.8,43.099999999999994,1,1,1.0
56,7,146.64,35.02,122.82,62.419999999999995,1,1,1.0
57,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
57,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
57,5,0.0,19.8,32.8,39.8,1,1,1.0
57,7,131.48,35.02,122.82000000000002,62.419999999999995,1,1,1.0
58,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
58,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
58,5,0.0,19.8,22.7,36.400000000000006,1,1,1.0
58,7,123.9,30.8,110.19999999999999,60.8,1,1,1.0
59,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
59,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
59,5,0.0,19.8,16.0,36.400000000000006,1,1,1.0
59,7,110.43,30.8,110.19999999999999,60.8,1,1,1.0
60,2,303.18,1.35,400.82,111.16000000000001,1,1,1.0
60,3,90.95,0.0,226.52000000000004,61.98,1,1,0.0
60,5,0.0,19.8,6.7,36.400000000000006,1,1,1.0
60,7,95.27,28.27,110.2,60.8,1,1,1.0
